doi:10.7910/DVN/IUG9LC	all	ok
doi:10.7910/DVN/E2187A	all	ok
doi:10.7910/DVN/ACFAKL	3979267	checksum error
doi:10.7910/DVN/DSZHIP	all	ok
doi:10.7910/DVN/NZIVED	all	ok
doi:10.7910/DVN/QXWX4Q	all	ok
doi:10.7910/DVN/KUNWOP	all	ok
doi:10.7910/DVN/0O1GW1	all	ok
doi:10.7910/DVN/2TCFTF	all	ok
doi:10.7910/DVN/GOWSAQ	all	ok
doi:10.7910/DVN/VGWNP9	all	ok
doi:10.7910/DVN/EUQMPP	all	ok
doi:10.7910/DVN/PBLRV6	all	ok
doi:10.7910/DVN/ZQBVJ0	all	ok
doi:10.7910/DVN/ZAD5UE	all	ok
doi:10.7910/DVN/2YZO3K	all	ok
doi:10.7910/DVN/MPQGZP	3550236	checksum error
doi:10.7910/DVN/LJIO0F	all	ok
doi:10.7910/DVN/MUJHGR	2722860	checksum error
doi:10.7910/DVN/MUJHGR	2722861	checksum error
doi:10.7910/DVN/MUJHGR	2722862	checksum error
doi:10.7910/DVN/MUJHGR	2722863	checksum error
doi:10.7910/DVN/MUJHGR	2722864	checksum error
doi:10.7910/DVN/MUJHGR	2722865	checksum error
doi:10.7910/DVN/MUJHGR	2722866	checksum error
doi:10.7910/DVN/4MTMXW	all	ok
doi:10.7910/DVN/KKQFKA	all	ok
doi:10.7910/DVN/COXYJQ	all	ok
doi:10.7910/DVN/5DYMJL	all	ok
doi:10.7910/DVN/6Q0UJO	all	ok
doi:10.7910/DVN/OOIEAO	all	ok
doi:10.7910/DVN/VD7DDR	all	ok
doi:10.7910/DVN/NJHQ8Y	all	ok
doi:10.7910/DVN/PAW3RR	all	ok
doi:10.7910/DVN/AW6L1P	all	ok
doi:10.7910/DVN/VZAKYC	all	ok
doi:10.7910/DVN/WVBZNE	3455068	checksum error
doi:10.7910/DVN/PAO1LI	all	ok
doi:10.7910/DVN/3KOQWQ	all	ok
doi:10.7910/DVN/GSDZNV	all	ok
doi:10.7910/DVN/EYME7H	all	ok
doi:10.7910/DVN/9SF3TI	all	ok
doi:10.7910/DVN/XZ0IZE	all	ok
doi:10.7910/DVN/PHHZI7	all	ok
doi:10.7910/DVN/XNOARV	all	ok
doi:10.7910/DVN/LNM0D9	all	ok
doi:10.7910/DVN/CEJSVJ	all	ok
doi:10.7910/DVN/QZNGVJ	all	ok
doi:10.7910/DVN/OJVSY9	all	ok
doi:10.7910/DVN/ZMYDWN	all	ok
doi:10.7910/DVN/RYHXMW	all	ok
doi:10.7910/DVN/44XF6M	all	ok
doi:10.7910/DVN/VSLUQX	all	ok
doi:10.7910/DVN/BZ9Z2D	all	ok
doi:10.7910/DVN/OSSY4B	all	ok
doi:10.7910/DVN/SS4LNN	all	ok
doi:10.7910/DVN/Q7V70C	all	ok
doi:10.7910/DVN/DNWDSR	all	ok
doi:10.7910/DVN/EMLHCT	all	ok
doi:10.7910/DVN/MUDDIH	all	ok
doi:10.7910/DVN/3IC00L	all	ok
doi:10.7910/DVN/UDVEXN	all	ok
doi:10.7910/DVN/MYRDQC	all	ok
doi:10.7910/DVN/PEXMHA	all	ok
doi:10.7910/DVN/2FM7Z3	all	ok
doi:10.7910/DVN/O0JVDU	all	ok
doi:10.7910/DVN/494H10	all	ok
doi:10.7910/DVN/CTZNJV	all	ok
doi:10.7910/DVN/CSNTTG	all	ok
doi:10.7910/DVN/BLVJJH	all	ok
doi:10.7910/DVN/HI1X4O	all	ok
doi:10.7910/DVN/X3586I	all	ok
doi:10.7910/DVN/Q2M1AS	all	ok
doi:10.7910/DVN/URMQXW	all	ok
doi:10.7910/DVN/XYYAQC	all	ok
doi:10.7910/DVN/YFLR9W	all	ok
doi:10.7910/DVN/KVTPVX	all	ok
doi:10.7910/DVN/IBK1LH	all	ok
doi:10.7910/DVN/24122	all	ok
doi:10.7910/DVN/UMSSKG	all	ok
doi:10.7910/DVN/O824I7	all	ok
doi:10.7910/DVN/0DLNBL	all	ok
doi:10.7910/DVN/SIUWVJ	all	ok
doi:10.7910/DVN/JP2JHH	all	ok
doi:10.7910/DVN/ZTTCOX	all	ok
doi:10.7910/DVN/SBOMZD	all	ok
doi:10.7910/DVN/KDKPJQ	all	ok
doi:10.7910/DVN/NW8RCM	all	ok
doi:10.7910/DVN/ZKNZRJ	all	ok
doi:10.7910/DVN/W1YJZQ	all	ok
doi:10.7910/DVN/OY86T9	all	ok
doi:10.7910/DVN/UFL6MI	all	ok
doi:10.7910/DVN/7PAB1N	all	ok
doi:10.7910/DVN/IYBIUP	all	ok
doi:10.7910/DVN/KZRWPM	2809558	checksum error
doi:10.7910/DVN/KZRWPM	2809559	checksum error
doi:10.7910/DVN/KZRWPM	2809560	checksum error
doi:10.7910/DVN/KZRWPM	2809561	checksum error
doi:10.7910/DVN/KZRWPM	2809562	checksum error
doi:10.7910/DVN/KZRWPM	2809563	checksum error
doi:10.7910/DVN/KZRWPM	2809564	checksum error
doi:10.7910/DVN/KZRWPM	2809565	checksum error
doi:10.7910/DVN/KZRWPM	2809566	checksum error
doi:10.7910/DVN/KZRWPM	2809567	checksum error
doi:10.7910/DVN/DH1IUI	all	ok
doi:10.7910/DVN/92SKA2	all	ok
doi:10.7910/DVN/1EMHTK	all	ok
doi:10.7910/DVN/FMJDCD	all	ok
doi:10.7910/DVN/UQSZDY	all	ok
doi:10.7910/DVN/UODSVV	all	ok
doi:10.7910/DVN/TG2AOT	all	ok
doi:10.7910/DVN/6IGSOV	3822580	checksum error
doi:10.7910/DVN/6IGSOV	3822582	checksum error
doi:10.7910/DVN/6IGSOV	3822583	checksum error
doi:10.7910/DVN/6IGSOV	3822584	checksum error
doi:10.7910/DVN/6IGSOV	3822585	checksum error
doi:10.7910/DVN/6IGSOV	3822587	checksum error
doi:10.7910/DVN/6IGSOV	3822588	checksum error
doi:10.7910/DVN/6IGSOV	3822589	checksum error
doi:10.7910/DVN/6IGSOV	3822590	checksum error
doi:10.7910/DVN/6IGSOV	3822591	checksum error
doi:10.7910/DVN/6IGSOV	3822594	checksum error
doi:10.7910/DVN/6IGSOV	3822595	checksum error
doi:10.7910/DVN/6IGSOV	3822596	checksum error
doi:10.7910/DVN/6IGSOV	3822597	checksum error
doi:10.7910/DVN/6IGSOV	3822598	checksum error
doi:10.7910/DVN/6IGSOV	3822599	checksum error
doi:10.7910/DVN/6IGSOV	3822600	checksum error
doi:10.7910/DVN/6IGSOV	3822602	checksum error
doi:10.7910/DVN/6IGSOV	3822603	checksum error
doi:10.7910/DVN/6IGSOV	3822605	checksum error
doi:10.7910/DVN/6IGSOV	3822607	checksum error
doi:10.7910/DVN/6IGSOV	3822608	checksum error
doi:10.7910/DVN/6IGSOV	3822609	checksum error
doi:10.7910/DVN/6IGSOV	3822610	checksum error
doi:10.7910/DVN/6IGSOV	3822611	checksum error
doi:10.7910/DVN/6IGSOV	3822612	checksum error
doi:10.7910/DVN/6IGSOV	3822613	checksum error
doi:10.7910/DVN/6IGSOV	3822614	checksum error
doi:10.7910/DVN/6IGSOV	3822615	checksum error
doi:10.7910/DVN/6IGSOV	3822616	checksum error
doi:10.7910/DVN/6IGSOV	3822617	checksum error
doi:10.7910/DVN/6IGSOV	3822618	checksum error
doi:10.7910/DVN/6IGSOV	3822619	checksum error
doi:10.7910/DVN/6IGSOV	3822621	checksum error
doi:10.7910/DVN/6IGSOV	3822622	checksum error
doi:10.7910/DVN/6IGSOV	3822623	checksum error
doi:10.7910/DVN/6IGSOV	3822624	checksum error
doi:10.7910/DVN/6IGSOV	3822625	checksum error
doi:10.7910/DVN/6IGSOV	3822627	checksum error
doi:10.7910/DVN/6IGSOV	3822628	checksum error
doi:10.7910/DVN/6IGSOV	3822630	checksum error
doi:10.7910/DVN/6IGSOV	3822631	checksum error
doi:10.7910/DVN/6IGSOV	3822632	checksum error
doi:10.7910/DVN/6IGSOV	3822633	checksum error
doi:10.7910/DVN/6IGSOV	3822634	checksum error
doi:10.7910/DVN/ZOUXHF	all	ok
doi:10.7910/DVN/ZFLG25	all	ok
doi:10.7910/DVN/XX1KYY	all	ok
doi:10.7910/DVN/C6QTF2	all	ok
doi:10.7910/DVN/EEZBDE	all	ok
doi:10.7910/DVN/HIQ4BV	all	ok
doi:10.7910/DVN/DDIWGS	all	ok
doi:10.7910/DVN/V7TQOZ	all	ok
doi:10.7910/DVN/UDZZSH	all	ok
doi:10.7910/DVN/WN3EDC	all	ok
doi:10.7910/DVN/LD8MDG	all	ok
doi:10.7910/DVN/HD7UUU	all	ok
doi:10.7910/DVN/1GDKSV	all	ok
doi:10.7910/DVN/HMGNSP	all	ok
doi:10.7910/DVN/QJEV1J	all	ok
doi:10.7910/DVN/5WOMCQ	all	ok
doi:10.7910/DVN/VPZZCQ	all	ok
doi:10.7910/DVN/MLH2FY	all	ok
doi:10.7910/DVN/8YWCF9	all	ok
doi:10.7910/DVN/D5VRDE	all	ok
doi:10.7910/DVN/1Q2Z92	all	ok
doi:10.7910/DVN/4YU9LJ	all	ok
doi:10.7910/DVN/59F366	all	ok
doi:10.7910/DVN/RTJ02G	all	ok
doi:10.7910/DVN/X6TKOO	all	ok
doi:10.7910/DVN/FXVVDQ	all	ok
doi:10.7910/DVN/A3ROXD	all	ok
doi:10.7910/DVN/RZTWFD	all	ok
doi:10.7910/DVN/MPBGXL	all	ok
doi:10.7910/DVN/6WY3LI	all	ok
doi:10.7910/DVN/9RTI0V	all	ok
doi:10.7910/DVN/C1XYRJ	all	ok
doi:10.7910/DVN/S3K4RH	all	ok
doi:10.7910/DVN/J3DGWA	all	ok
doi:10.7910/DVN/9P0GXR	all	ok
doi:10.7910/DVN/Z66XXP	all	ok
doi:10.7910/DVN/PWVLTU	2732027	checksum error
doi:10.7910/DVN/PWVLTU	2732033	checksum error
doi:10.7910/DVN/PWVLTU	2732035	checksum error
doi:10.7910/DVN/PWVLTU	2732036	checksum error
doi:10.7910/DVN/PWVLTU	2732043	checksum error
doi:10.7910/DVN/PWVLTU	2732047	checksum error
doi:10.7910/DVN/PWVLTU	2732048	checksum error
doi:10.7910/DVN/PWVLTU	2732049	checksum error
doi:10.7910/DVN/PWVLTU	2732060	checksum error
doi:10.7910/DVN/PWVLTU	2732065	checksum error
doi:10.7910/DVN/PWVLTU	2732066	checksum error
doi:10.7910/DVN/PWVLTU	2732077	checksum error
doi:10.7910/DVN/PWVLTU	2732078	checksum error
doi:10.7910/DVN/PWVLTU	2732081	checksum error
doi:10.7910/DVN/PWVLTU	2732096	checksum error
doi:10.7910/DVN/PWVLTU	2732099	checksum error
doi:10.7910/DVN/PWVLTU	2732101	checksum error
doi:10.7910/DVN/PWVLTU	2732106	checksum error
doi:10.7910/DVN/SYOKZW	all	ok
doi:10.7910/DVN/RZPNLY	all	ok
doi:10.7910/DVN/H6RZA7	all	ok
doi:10.7910/DVN/RJWU7A	all	ok
doi:10.7910/DVN/Z02C8Y	all	ok
doi:10.7910/DVN/HUZGPJ	all	ok
doi:10.7910/DVN/MIB7AG	all	ok
doi:10.7910/DVN/HWLW0J	all	ok
doi:10.7910/DVN/JWTBUG	all	ok
doi:10.7910/DVN/LMW871	all	ok
doi:10.7910/DVN/26935	2493899	checksum error
doi:10.7910/DVN/HT1WSA	all	ok
doi:10.7910/DVN/QQ2FV9	all	ok
doi:10.7910/DVN/61JJI3	all	ok
doi:10.7910/DVN/O6HR6R	all	ok
doi:10.7910/DVN/PVQVWD	all	ok
doi:10.7910/DVN/H7QR3Q	all	ok
doi:10.7910/DVN/VE6VSR	all	ok
doi:10.7910/DVN/FHTQL5	all	ok
doi:10.7910/DVN/TDMTRV	all	ok
doi:10.7910/DVN/0FXKKX	all	ok
doi:10.7910/DVN/KYSD5S	all	ok
doi:10.7910/DVN/DY1282	all	ok
doi:10.7910/DVN/B1EJBO	3382011	checksum error
doi:10.7910/DVN/1QJCDJ	all	ok
doi:10.7910/DVN/MJKCHZ	all	ok
doi:10.7910/DVN/PYIFPF	all	ok
doi:10.7910/DVN/A47LUM	all	ok
doi:10.7910/DVN/I42PPJ	all	ok
doi:10.7910/DVN/8FK7PC	all	ok
doi:10.7910/DVN/W9DGRR	all	ok
doi:10.7910/DVN/CQMMTS	all	ok
doi:10.7910/DVN/YLENUI	all	ok
doi:10.7910/DVN/9QUMY3	all	ok
doi:10.7910/DVN/L2GSK6	all	ok
doi:10.7910/DVN/IYAX3D	all	ok
doi:10.7910/DVN/JTO5PG	all	ok
doi:10.7910/DVN/RYNSDG	all	ok
doi:10.7910/DVN/THNDTR	all	ok
doi:10.7910/DVN/BZN2QC	all	ok
doi:10.7910/DVN/1ANAKP	all	ok
doi:10.7910/DVN/F43LHM	all	ok
doi:10.7910/DVN/OI4U3L	all	ok
doi:10.7910/DVN/UVTZZV	all	ok
doi:10.7910/DVN/LVYOKM	2677328	checksum error
doi:10.7910/DVN/7FYH0T	all	ok
doi:10.7910/DVN/PMKK9S	all	ok
doi:10.7910/DVN/BZ5BLZ	all	ok
doi:10.7910/DVN/PUIVRF	all	ok
doi:10.7910/DVN/UXIBNO	all	ok
doi:10.7910/DVN/6NVI9C	all	ok
doi:10.7910/DVN/CRLCQG	all	ok
doi:10.7910/DVN/MZIKCS	all	ok
doi:10.7910/DVN/RRF7EU	all	ok
doi:10.7910/DVN/0PTKDP	all	ok
doi:10.7910/DVN/Q5PV4U	all	ok
doi:10.7910/DVN/X7J1WC	all	ok
doi:10.7910/DVN/PUIROM	all	ok
doi:10.7910/DVN/RWIHSL	all	ok
doi:10.7910/DVN/4LIO9F	all	ok
doi:10.7910/DVN/ELZZ8V	all	ok
doi:10.7910/DVN/ORDLXK	all	ok
doi:10.7910/DVN/EZSJ1S	all	ok
doi:10.7910/DVN/LKFOMW	all	ok
doi:10.7910/DVN/6NDYHC	all	ok
doi:10.7910/DVN/IK3DGT	all	ok
doi:10.7910/DVN/XRP3IU	all	ok
doi:10.7910/DVN/M0NRLN	all	ok
doi:10.7910/DVN/VSS3KO	all	ok
doi:10.7910/DVN/L2IOZO	all	ok
doi:10.7910/DVN/BBDYUZ	all	ok
doi:10.7910/DVN/WG8VCK	all	ok
doi:10.7910/DVN/MLUEAJ	all	ok
doi:10.7910/DVN/GS8IFM	all	ok
doi:10.7910/DVN/JIYR8A	all	ok
doi:10.7910/DVN/1MGPNZ	all	ok
doi:10.7910/DVN/ZJTLSW	all	ok
doi:10.7910/DVN/ITVLIK	all	ok
doi:10.7910/DVN/GJTFKQ	all	ok
doi:10.7910/DVN/ORTDUM	all	ok
doi:10.7910/DVN/ZIO43M	all	ok
doi:10.7910/DVN/P4VOCQ	all	ok
doi:10.7910/DVN/9WPVEY	all	ok
doi:10.7910/DVN/VBYWOP	all	ok
doi:10.7910/DVN/M7JKP6	all	ok
doi:10.7910/DVN/QFWIHD	all	ok
doi:10.7910/DVN/EAXI4K	all	ok
doi:10.7910/DVN/LBO6KC	all	ok
doi:10.7910/DVN/2QCPOI	all	ok
doi:10.7910/DVN/EHR4QG	all	ok
doi:10.7910/DVN/Y2EMIO	all	ok
doi:10.7910/DVN/ZLEFIB	all	ok
doi:10.7910/DVN/18QB3V	3378468	checksum error
doi:10.7910/DVN/18QB3V	3378469	checksum error
doi:10.7910/DVN/18QB3V	3378470	checksum error
doi:10.7910/DVN/18QB3V	3378471	checksum error
doi:10.7910/DVN/18QB3V	3379734	checksum error
doi:10.7910/DVN/PBQRGQ	all	ok
doi:10.7910/DVN/HVRCKM	all	ok
doi:10.7910/DVN/FP8THH	all	ok
doi:10.7910/DVN/UQOMMF	all	ok
doi:10.7910/DVN/VC4EXB	all	ok
doi:10.7910/DVN/5D4UAY	all	ok
doi:10.7910/DVN/HQKQCQ	all	ok
doi:10.7910/DVN/CKCTJS	all	ok
doi:10.7910/DVN/IM4UE3	all	ok
doi:10.7910/DVN/EHRNTO	all	ok
doi:10.7910/DVN/E6D8RI	all	ok
doi:10.7910/DVN/OE6TS2	3346974	checksum error
doi:10.7910/DVN/OE6TS2	3346975	checksum error
doi:10.7910/DVN/OE6TS2	3347004	checksum error
doi:10.7910/DVN/OE6TS2	3349357	checksum error
doi:10.7910/DVN/RAMHWP	all	ok
doi:10.7910/DVN/P3HJGS	all	ok
doi:10.7910/DVN/D5DEHM	all	ok
doi:10.7910/DVN/BCQM3Y	all	ok
doi:10.7910/DVN/7K3RJC	all	ok
doi:10.7910/DVN/KH9N7W	all	ok
doi:10.7910/DVN/LJN4BO	all	ok
doi:10.7910/DVN/FRBXQW	all	ok
doi:10.7910/DVN/AJBJPM	all	ok
doi:10.7910/DVN/INUMDT	all	ok
doi:10.7910/DVN/QQBARG	all	ok
doi:10.7910/DVN/UNIGJT	all	ok
doi:10.7910/DVN/AYXQIJ	all	ok
doi:10.7910/DVN/OXIOI9	all	ok
doi:10.7910/DVN/Z7DN56	all	ok
doi:10.7910/DVN/CKLJL3	all	ok
doi:10.7910/DVN/TPGPCR	all	ok
doi:10.7910/DVN/PJTOCG	all	ok
doi:10.7910/DVN/Q2Z5NV	all	ok
doi:10.7910/DVN/GIYFMV	all	ok
doi:10.7910/DVN/7WIRJ7	all	ok
doi:10.7910/DVN/LZGQOH	all	ok
doi:10.7910/DVN/TPAB95	all	ok
doi:10.7910/DVN/KMQVUA	all	ok
doi:10.7910/DVN/QV7AJH	all	ok
doi:10.7910/DVN/GJIBCB	all	ok
doi:10.7910/DVN/JIYDQT	all	ok
doi:10.7910/DVN/96AJMC	all	ok
doi:10.7910/DVN/D9H5LH	all	ok
doi:10.7910/DVN/XYUWYJ	all	ok
doi:10.7910/DVN/5MYZKI	all	ok
doi:10.7910/DVN/LUJC8I	all	ok
doi:10.7910/DVN/CAEEG7	all	ok
doi:10.7910/DVN/1Y2DLT	all	ok
doi:10.7910/DVN/LWFP30	all	ok
doi:10.7910/DVN/EHGCOF	all	ok
doi:10.7910/DVN/V2HIVR	all	ok
doi:10.7910/DVN/NQVP7K	all	ok
doi:10.7910/DVN/OZEQ77	all	ok
doi:10.7910/DVN/JPE2BY	all	ok
doi:10.7910/DVN/KJVJUW	all	ok
doi:10.7910/DVN/QLKRGD	all	ok
doi:10.7910/DVN/BQMLQW	all	ok
doi:10.7910/DVN/1AZYRE	all	ok
doi:10.7910/DVN/96C154	all	ok
doi:10.7910/DVN/TGIX8T	all	ok
doi:10.7910/DVN/KTGFRE	all	ok
doi:10.7910/DVN/360D4O	all	ok
doi:10.7910/DVN/C8AMXR	all	ok
doi:10.7910/DVN/HMI4WY	3493105	checksum error
doi:10.7910/DVN/P7RVGF	all	ok
doi:10.7910/DVN/USIYOG	all	ok
doi:10.7910/DVN/5UMCKK	3080259	checksum error
doi:10.7910/DVN/OTDDYP	all	ok
doi:10.7910/DVN/TPW36W	all	ok
doi:10.7910/DVN/LEFLDF	all	ok
doi:10.7910/DVN/FRGHVR	all	ok
doi:10.7910/DVN/MUFWVT	all	ok
doi:10.7910/DVN/QPRZD4	all	ok
doi:10.7910/DVN/RRBPUD	all	ok
doi:10.7910/DVN/CMCZBR	all	ok
doi:10.7910/DVN/FODCXX	all	ok
doi:10.7910/DVN/MCV1LU	all	ok
doi:10.7910/DVN/VNZWPQ	all	ok
doi:10.7910/DVN/T1DDVF	all	ok
doi:10.7910/DVN/VEZQVS	all	ok
doi:10.7910/DVN/OGVWDE	all	ok
doi:10.7910/DVN/28763	all	ok
doi:10.7910/DVN/GUAY8P	all	ok
doi:10.7910/DVN/KOM12J	all	ok
doi:10.7910/DVN/CKTAZX	all	ok
doi:10.7910/DVN/ROUWNS	all	ok
doi:10.7910/DVN/W9VWAJ	all	ok
doi:10.7910/DVN/C4WHUJ	all	ok
doi:10.7910/DVN/UHIFDK	all	ok
doi:10.7910/DVN/1JNPUA	all	ok
doi:10.7910/DVN/T1TELH	all	ok
doi:10.7910/DVN/VSN1O0	2995312	checksum error
doi:10.7910/DVN/MYDZNF	all	ok
doi:10.7910/DVN/SCN9LA	all	ok
doi:10.7910/DVN/GB0OA1	all	ok
doi:10.7910/DVN/EVM78E	all	ok
doi:10.7910/DVN/WM3X3D	all	ok
doi:10.7910/DVN/DAR56O	all	ok
doi:10.7910/DVN/EBF7XW	all	ok
doi:10.7910/DVN/RPZLMY	all	ok
doi:10.7910/DVN/Q8CSU8	all	ok
doi:10.7910/DVN/9JR8YO	all	ok
doi:10.7910/DVN/SVAONZ	all	ok
doi:10.7910/DVN/PVNEPJ	all	ok
doi:10.7910/DVN/KVIJSY	all	ok
doi:10.7910/DVN/TMVVDO	all	ok
doi:10.7910/DVN/TXEFZI	all	ok
doi:10.7910/DVN/SK8AGA	all	ok
doi:10.7910/DVN/THCWHJ	all	ok
doi:10.7910/DVN/QYQNBJ	all	ok
doi:10.7910/DVN/VSVMY7	all	ok
doi:10.7910/DVN/UZSCUT	all	ok
doi:10.7910/DVN/TOJ1UH	all	ok
doi:10.7910/DVN/KMMN1B	all	ok
doi:10.7910/DVN/ZSBLXF	all	ok
doi:10.7910/DVN/QVOPRT	all	ok
doi:10.7910/DVN/WLVZQH	all	ok
doi:10.7910/DVN/Y7KGDK	all	ok
doi:10.7910/DVN/AY32JZ	all	ok
doi:10.7910/DVN/XLYTC7	all	ok
doi:10.7910/DVN/C1SICS	all	ok
doi:10.7910/DVN/SQH6IF	all	ok
doi:10.7910/DVN/HJ4KH7	all	ok
doi:10.7910/DVN/MPLQUI	all	ok
doi:10.7910/DVN/SLXRVJ	all	ok
doi:10.7910/DVN/JX0ESJ	all	ok
doi:10.7910/DVN/VA3N1L	all	ok
doi:10.7910/DVN/VVDOUK	all	ok
doi:10.7910/DVN/CMVB4Q	all	ok
doi:10.7910/DVN/811M8C	all	ok
doi:10.7910/DVN/DNDSPS	all	ok
doi:10.7910/DVN/N6CT4V	all	ok
doi:10.7910/DVN/MT7XU0	all	ok
doi:10.7910/DVN/PEKMYL	all	ok
doi:10.7910/DVN/PL6RHK	all	ok
doi:10.7910/DVN/V8U06V	all	ok
doi:10.7910/DVN/8NXI0I	all	ok
doi:10.7910/DVN/YCXXCW	all	ok
doi:10.7910/DVN/SEOCQ0	all	ok
doi:10.7910/DVN/HDGUDZ	all	ok
doi:10.7910/DVN/U8NMJZ	all	ok
doi:10.7910/DVN/VGWY3L	all	ok
doi:10.7910/DVN/KBMBJP	all	ok
doi:10.7910/DVN/ZAYG8D	all	ok
doi:10.7910/DVN/QN94IG	all	ok
doi:10.7910/DVN/EKNEIH	all	ok
doi:10.7910/DVN/5AJGH4	all	ok
doi:10.7910/DVN/0HDTYM	all	ok
doi:10.7910/DVN/L55JBL	all	ok
doi:10.7910/DVN/OTEWG2	all	ok
doi:10.7910/DVN/O11QZU	all	ok
doi:10.7910/DVN/M4DWZ3	all	ok
doi:10.7910/DVN/FFBNBU	all	ok
doi:10.7910/DVN/EP7DXB	all	ok
doi:10.7910/DVN/7BLIA3	all	ok
doi:10.7910/DVN/CFT901	all	ok
doi:10.7910/DVN/Z7H44N	all	ok
doi:10.7910/DVN/OZTK8P	all	ok
doi:10.7910/DVN/LFFJRV	3126265	checksum error
doi:10.7910/DVN/LFFJRV	3126266	checksum error
doi:10.7910/DVN/LFFJRV	3126267	checksum error
doi:10.7910/DVN/LFFJRV	3126268	checksum error
doi:10.7910/DVN/LFFJRV	3126269	checksum error
doi:10.7910/DVN/LFFJRV	3126270	checksum error
doi:10.7910/DVN/LFFJRV	3126271	checksum error
doi:10.7910/DVN/LFFJRV	3126272	checksum error
doi:10.7910/DVN/LFFJRV	3126273	checksum error
doi:10.7910/DVN/LFFJRV	3126274	checksum error
doi:10.7910/DVN/LFFJRV	3126275	checksum error
doi:10.7910/DVN/LFFJRV	3126276	checksum error
doi:10.7910/DVN/LFFJRV	3126277	checksum error
doi:10.7910/DVN/LFFJRV	3126278	checksum error
doi:10.7910/DVN/LFFJRV	3126279	checksum error
doi:10.7910/DVN/LFFJRV	3126280	checksum error
doi:10.7910/DVN/LFFJRV	3126281	checksum error
doi:10.7910/DVN/LFFJRV	3126282	checksum error
doi:10.7910/DVN/LFFJRV	3126283	checksum error
doi:10.7910/DVN/LFFJRV	3126284	checksum error
doi:10.7910/DVN/LFFJRV	3126285	checksum error
doi:10.7910/DVN/LFFJRV	3126286	checksum error
doi:10.7910/DVN/LFFJRV	3126287	checksum error
doi:10.7910/DVN/LFFJRV	3126288	checksum error
doi:10.7910/DVN/LFFJRV	3126289	checksum error
doi:10.7910/DVN/LFFJRV	3126290	checksum error
doi:10.7910/DVN/LFFJRV	3126291	checksum error
doi:10.7910/DVN/LFFJRV	3126292	checksum error
doi:10.7910/DVN/LFFJRV	3126293	checksum error
doi:10.7910/DVN/LFFJRV	3126294	checksum error
doi:10.7910/DVN/LFFJRV	3126295	checksum error
doi:10.7910/DVN/LFFJRV	3126296	checksum error
doi:10.7910/DVN/LFFJRV	3126297	checksum error
doi:10.7910/DVN/LFFJRV	3126298	checksum error
doi:10.7910/DVN/LFFJRV	3126299	checksum error
doi:10.7910/DVN/LFFJRV	3126300	checksum error
doi:10.7910/DVN/LFFJRV	3126301	checksum error
doi:10.7910/DVN/LFFJRV	3126302	checksum error
doi:10.7910/DVN/LFFJRV	3126303	checksum error
doi:10.7910/DVN/LFFJRV	3126304	checksum error
doi:10.7910/DVN/LFFJRV	3126305	checksum error
doi:10.7910/DVN/LFFJRV	3126306	checksum error
doi:10.7910/DVN/LFFJRV	3126307	checksum error
doi:10.7910/DVN/LFFJRV	3126308	checksum error
doi:10.7910/DVN/LFFJRV	3126309	checksum error
doi:10.7910/DVN/LFFJRV	3126310	checksum error
doi:10.7910/DVN/LFFJRV	3126311	checksum error
doi:10.7910/DVN/LFFJRV	3126312	checksum error
doi:10.7910/DVN/LFFJRV	3126313	checksum error
doi:10.7910/DVN/LFFJRV	3126314	checksum error
doi:10.7910/DVN/LFFJRV	3126315	checksum error
doi:10.7910/DVN/LFFJRV	3126316	checksum error
doi:10.7910/DVN/LFFJRV	3126317	checksum error
doi:10.7910/DVN/X9528P	all	ok
doi:10.7910/DVN/3ADWK8	all	ok
doi:10.7910/DVN/JXGZKX	all	ok
doi:10.7910/DVN/Z09KDS	all	ok
doi:10.7910/DVN/YDJZC0	all	ok
doi:10.7910/DVN/U6EC8N	all	ok
doi:10.7910/DVN/W8HUKY	all	ok
doi:10.7910/DVN/MUYFH1	all	ok
doi:10.7910/DVN/KOKLPH	all	ok
doi:10.7910/DVN/TWVXKZ	all	ok
doi:10.7910/DVN/L2JYUS	all	ok
doi:10.7910/DVN/PFSCIY	all	ok
doi:10.7910/DVN/PE8TWP	all	ok
doi:10.7910/DVN/TVLHQX	all	ok
doi:10.7910/DVN/VZSO5S	all	ok
doi:10.7910/DVN/567RS6	all	ok
doi:10.7910/DVN/IGYXEF	all	ok
doi:10.7910/DVN/EJWXAO	all	ok
doi:10.7910/DVN/1YG7BI	all	ok
doi:10.7910/DVN/QUGW8V	all	ok
doi:10.7910/DVN/26HDEO	all	ok
doi:10.7910/DVN/WUOAB7	all	ok
doi:10.7910/DVN/F6LJP8	all	ok
doi:10.7910/DVN/0K6LWF	all	ok
doi:10.7910/DVN/OJESO0	3123514	checksum error
doi:10.7910/DVN/OJESO0	3123515	checksum error
doi:10.7910/DVN/OJESO0	3123516	checksum error
doi:10.7910/DVN/OJESO0	3123519	checksum error
doi:10.7910/DVN/OJESO0	3123521	checksum error
doi:10.7910/DVN/OJESO0	3123522	checksum error
doi:10.7910/DVN/OJESO0	3123523	checksum error
doi:10.7910/DVN/OJESO0	3123524	checksum error
doi:10.7910/DVN/OJESO0	3123526	checksum error
doi:10.7910/DVN/OJESO0	3123527	checksum error
doi:10.7910/DVN/OJESO0	3123528	checksum error
doi:10.7910/DVN/OJESO0	3123529	checksum error
doi:10.7910/DVN/OJESO0	3123530	checksum error
